label,x,y,plot_type,plot_num
GBR,0,105983.180445098,path,10
GBR,50,105983.180445098,path,10
GBR,53.9887179780282,105643.518028064,path,10
GBR,58.2956333782213,105205.967377317,path,10
GBR,62.9461301961463,104690.821540766,path,10
GBR,67.9676174193596,104118.201952714,path,10
GBR,73.3896905698465,103504.720058694,path,10
GBR,79.2443061334039,102812.978688515,path,10
GBR,85.5659699040175,101976.184135979,path,10
GBR,92.3919403532889,100930.108492441,path,10
GBR,99.7624482235303,99493.7440102466,path,10
GBR,107.720933638756,97414.9076823039,path,10
GBR,116.314302131054,94786.2668549697,path,10
GBR,125.593201091293,91715.8895327591,path,10
GBR,135.612318273512,88045.0647283573,path,10
GBR,146.430704112304,83158.1073068005,path,10
GBR,158.112119752866,77472.9438718372,path,10
GBR,170.725412844914,71440.3628895533,path,10
GBR,184.34492331533,65205.8890515223,path,10
GBR,199.050921511051,58172.0296674997,path,10
GBR,214.930081294535,51011.3332585831,path,10
GBR,232.075990880107,44338.5811898356,path,10
GBR,250.589704421951,38406.5900932537,path,10
GBR,270.580337604682,32685.7824906179,path,10
GBR,292.165710746777,27589.8062731409,path,10
GBR,315.473043207158,23458.8173693516,path,10
GBR,340.639703187631,20362.3700303411,path,10
GBR,367.814017350325,17732.3348229551,path,10
GBR,397.156145021845,15563.8840461937,path,10
GBR,428.839022136505,13988.0547405024,path,10
GBR,463.049380482023,13066.463523855,path,10
GBR,499.988848254892,12431.6071043523,path,10
GBR,539.87513841185,11922.5240650604,path,10
GBR,582.943331821326,11588.9725330963,path,10
GBR,629.447262777473,11479.9955430057,path,10
GBR,679.661015042695,11710.4085674683,path,10
GBR,733.880537236009,12188.098646922,path,10
GBR,792.425387087974,12681.3823537196,path,10
GBR,855.640614842448,12924.0043437362,path,10
GBR,923.898796905512,12443.4875173912,path,10
GBR,997.602231727424,11490.4950047191,path,10
GBR,1077.18531085967,10323.6615532909,path,10
GBR,1163.11707916154,8838.82166370938,path,10
GBR,1255.90399924561,7318.89623494495,path,10
GBR,1356.09293645498,5948.61520747363,path,10
GBR,1464.27438196528,4816.52363921723,path,10
GBR,1581.0859330075,3943.00665858166,path,10
GBR,1707.21605072339,3312.27039863726,path,10
GBR,1843.40811780136,2897.72373550191,path,10
GBR,1990.46481980771,2679.47406659938,path,10
GBR,2149.2528760357,2661.91965150057,path,10
GBR,2320.70814775515,2886.69450137854,path,10
GBR,2505.8411539693,3343.98729019797,path,10
GBR,2705.7430271877,4023.34010488178,path,10
GBR,2921.59194431706,4888.41011558471,path,10
GBR,3154.66007057226,5831.86827498555,path,10
GBR,3406.32105733344,6809.17419558041,path,10
GBR,3678.05813813987,8008.6446008194,path,10
GBR,3971.4728705365,9398.5230578122,path,10
GBR,4288.2945752957,10889.2914833252,path,10
GBR,4630.39052864696,12332.2325629409,path,10
GBR,4999.77696758507,13738.341849529,path,10
GBR,5398.63097311982,15139.673441497,path,10
GBR,5829.30330150428,16517.5502950913,path,10
GBR,6294.33223906606,17863.4994310606,path,10
GBR,6796.45856229896,19218.6992440341,path,10
GBR,7338.64169138627,20516.3332386008,path,10
GBR,7924.07713236107,21645.671203811,path,10
GBR,8556.21531070368,22627.9950429211,path,10
GBR,9238.78190737734,23559.6769823263,path,10
GBR,9975.79981715809,24242.3073217306,path,10
GBR,10771.6128586763,24508.9088085576,path,10
GBR,11630.9113759115,24650.9141028294,path,10
GBR,12558.7598820305,24743.6339204861,path,10
GBR,13560.6269084944,24773.4288943274,path,10
GBR,14642.4172353593,24285.8521171053,path,10
GBR,15810.5066927286,23296.2565169546,path,10
GBR,17071.779738469,22319.1889991746,path,10
GBR,18433.6700336644,21536.8754922551,path,10
GBR,19904.2042549508,20775.763007432,path,10
GBR,21492.0494019521,20167.8519168008,path,10
GBR,23206.5638786368,19692.8075127296,path,10
GBR,25057.8526496564,19292.2109114048,path,10
GBR,27056.8267967457,19124.6631301053,path,10
GBR,29215.2678261972,19150.2699795975,path,10
GBR,31545.8971064224,19211.5109014533,path,10
GBR,34062.4508448507,19285.6104885519,path,10
GBR,36779.7610460618,19378.5354482781,path,10
GBR,39713.8429283019,19500.4244427474,path,10
GBR,42881.989313596,19640.9620142962,path,10
GBR,46302.8725477711,19790.3730859006,path,10
GBR,49996.6545510839,19965.9964370202,path,10
GBR,53985.1056480674,20199.8800429448,path,10
GBR,58291.7328769513,20671.8247183937,path,10
GBR,62941.9185348855,21538.6296969305,path,10
GBR,67963.0697755192,22350.6052331502,path,10
GBR,73384.7801406311,22601.0107316493,path,10
GBR,79239.0039778427,22564.5228740896,path,10
GBR,85560.2447723921,22410.0045786273,path,10
GBR,92385.7585029547,22056.3973669215,path,10
GBR,99755.7732200448,21432.0343040062,path,10
