label,x,y,plot_type,plot_num
CLM,0,95183.9013644904,path,7
CLM,50,95183.9013644904,path,7
CLM,53.9809890456883,96593.6980953009,path,7
CLM,58.2789435670145,97841.3227160176,path,7
CLM,62.9191002857059,98854.4941319277,path,7
CLM,67.9287052657452,99627.0724248694,path,7
CLM,73.3371738967596,100341.285776857,path,7
CLM,79.1762636152545,100863.020030133,path,7
CLM,85.4802603778716,101023.43393722,path,7
CLM,92.2861799816095,100951.639974095,path,7
CLM,99.6339854131136,100786.633760313,path,7
CLM,107.566821503271,100547.843091583,path,7
CLM,116.131268264952,100066.404888228,path,7
CLM,125.377614401445,98991.9692783511,path,7
CLM,135.360152591579,97510.3643212248,path,7
CLM,146.137498285375,95766.1742478352,path,7
CLM,157.772933882142,93216.9392867588,path,7
CLM,170.33478031196,90010.666093416,path,7
CLM,183.896798202393,86537.3725166017,path,7
CLM,198.538620986011,82629.5433899862,path,7
CLM,214.346222491838,78179.7723177752,path,7
CLM,231.412421766332,73887.2765316999,path,7
CLM,249.837428088092,70129.1913875189,path,7
CLM,269.729429376524,66363.6962623038,path,7
CLM,291.205227449479,63168.9808202695,path,7
CLM,314.39092385995,61198.4708493731,path,7
CLM,339.422660338955,59995.0354771205,path,7
CLM,366.447418192311,59061.1790277155,path,7
CLM,395.623881345198,58566.4595506246,path,7
CLM,427.123368102157,58668.2217494884,path,7
CLM,461.130837093601,59221.789916238,path,7
CLM,497.845973315575,59803.4408365038,path,7
CLM,537.484360639762,59963.9055225645,path,7
CLM,580.278747678476,59332.3224397715,path,7
CLM,626.480414437551,58017.5448477735,path,7
CLM,676.360647781835,56237.6957680022,path,7
CLM,730.212334376918,52936.3616892184,path,7
CLM,788.351680460538,46999.0374597536,path,7
CLM,851.120068541806,40375.9115283101,path,7
CLM,918.886061930414,34164.4266312156,path,7
CLM,992.047568866028,27239.8311299828,path,7
CLM,1071.03417895518,21251.8163943643,path,7
CLM,1156.30968563474,17214.0574006298,path,7
CLM,1248.37480947345,14330.9082336613,path,7
CLM,1347.77013830199,12055.45190059,path,7
CLM,1455.07930143571,10824.166845376,path,7
CLM,1570.93239662818,11133.6544283729,path,7
CLM,1696.00968987805,13626.0542938164,path,7
CLM,1831.04560981377,17071.7078483099,path,7
CLM,1976.83306011025,18515.4791510795,path,7
CLM,2134.22807525932,16375.5666623005,path,7
CLM,2304.15484703148,12752.2579651994,path,7
CLM,2487.61115114352,9229.47935716414,path,7
CLM,2685.67420599621,6593.81186275667,path,7
CLM,2899.50699788338,4938.95432571134,path,7
CLM,3130.36510981279,4119.48050806933,path,7
CLM,3379.60409403618,4058.4010655421,path,7
CLM,3648.68743157862,4713.9595169273,path,7
CLM,3939.19512550372,5927.51592904746,path,7
CLM,4252.8329783729,7364.69420428275,path,7
CLM,4591.44260837379,8783.58438550779,path,7
CLM,4957.01226293065,10462.4111073749,path,7
CLM,5351.68849329204,12319.4590278736,path,7
CLM,5777.78875864668,14251.4607523822,path,7
CLM,6237.81503377615,16397.7738497366,path,7
CLM,6734.46850014601,18631.3922511778,path,7
CLM,7270.66540669829,20685.1610860852,path,7
CLM,7849.55419347692,22410.4602743803,path,7
CLM,8474.53397863229,24177.2699411195,path,7
CLM,9149.27451735726,25722.3994010569,path,7
CLM,9877.73774994915,26655.2593215632,path,7
CLM,10664.2010655238,26738.2340194584,path,7
CLM,11513.2824179811,26569.4817043803,path,7
CLM,12429.9674416991,26289.5653916232,path,7
CLM,13419.6387261724,25947.2350587855,path,7
CLM,14488.1074214922,25475.5483976533,path,7
CLM,15641.6473602465,24743.4446550811,path,7
CLM,16887.0318961997,23930.0809721554,path,7
CLM,18231.5736760589,23183.7657238074,path,7
CLM,19683.1675778599,22450.5361063592,path,7
CLM,21250.3370680981,21693.6229147453,path,7
CLM,22942.2842498037,20868.146134136,path,7
CLM,24768.9438954345,19960.6959387824,path,7
CLM,26741.0417818544,19204.3237161367,path,7
CLM,28870.1576699315,18625.1690529704,path,7
CLM,31168.7932985573,18171.3159455289,path,7
CLM,33650.445792335,17852.8568876592,path,7
CLM,36329.6869139712,17607.8857560122,path,7
CLM,39222.2486267273,17604.1234706277,path,7
CLM,42345.1154693327,18092.3485478756,path,7
CLM,45716.6242857691,18738.7209365998,path,7
CLM,49356.571895519,19326.607854217,path,7
CLM,53286.3313364948,19952.1731536355,path,7
CLM,57528.9773632049,20501.5256300361,path,7
CLM,62109.4219370563,21048.4081242192,path,7
CLM,67054.5605043655,21534.522423619,path,7
CLM,72393.4299209919,21750.1946735319,path,7
CLM,78157.3789508975,21562.8076548771,path,7
CLM,84380.2523397621,21015.0750680176,path,7
CLM,91098.5895445023,20161.7417476389,path,7
CLM,98351.8392855888,19067.0856973075,path,7
