label,x,y,plot_type,plot_num
MXL,0,190963.06788816,path,19
MXL,50,190963.06788816,path,19
MXL,53.9778737789795,191595.605400622,path,19
MXL,58.2722171539888,192226.608880086,path,19
MXL,62.9082076471858,192856.017550022,path,19
MXL,67.9130258408324,193486.61690778,path,19
MXL,73.3160147357005,194134.590853846,path,19
MXL,79.1488517876288,194774.510183048,path,19
MXL,85.4457346308756,195371.613715338,path,19
MXL,92.2435815771515,195966.079473025,path,19
MXL,99.5822480658496,196601.671994888,path,19
MXL,107.504760334509,197090.061301328,path,19
MXL,116.057567679511,197215.116945404,path,19
MXL,125.290814786001,196156.317783846,path,19
MXL,135.258635723685,193929.09041244,path,19
MXL,146.0194713322,191039.376729398,path,19
MXL,157.636411856856,187601.594212022,path,19
MXL,170.177566843612,182430.962772434,path,19
MXL,183.716464461967,175916.322161744,path,19
MXL,198.332482596968,168634.200561669,path,19
MXL,214.111314237816,159947.718816701,path,19
MXL,231.145469891605,149548.914084355,path,19
MXL,249.534819967839,138621.106804147,path,19
MXL,269.387180313687,127949.40588721,path,19
MXL,290.818944332948,116691.81715888,path,19
MXL,313.955765394798,105670.245414143,path,19
MXL,338.933293533266,95893.6416276144,path,19
MXL,365.897970756648,87572.2236134344,path,19
MXL,395.007889629742,80034.7338166219,path,19
MXL,426.433720162705,73501.0413787368,path,19
MXL,460.359710440863,68142.5884078934,path,19
MXL,496.984766862088,64006.1714747739,path,19
MXL,536.523620315147,60495.787003938,path,19
MXL,579.208085136242,56966.2827550755,path,19
MXL,625.288418224969,53034.4671875622,path,19
MXL,675.034786288102,49000.7652011777,path,19
MXL,728.738849813591,44790.1784730332,path,19
MXL,786.715473061534,40316.256676892,path,19
MXL,849.304570097712,35238.8321369527,path,19
MXL,916.873097692894,29823.303764297,path,19
MXL,989.817206772179,24882.4628919965,path,19
MXL,1068.56456502821,20803.8799176425,path,19
MXL,1153.57686431566,17282.4433153658,path,19
MXL,1245.35252752763,14278.5507702839,path,19
MXL,1344.42963082439,11823.2572611348,path,19
MXL,1451.38905834718,9825.31749667595,path,19
MXL,1566.85790791312,8210.59949613222,path,19
MXL,1691.5131676586,7021.33869431299,path,19
MXL,1826.08568518715,5959.93478254889,path,19
MXL,1971.36445249267,5064.17770955231,path,19
MXL,2128.20123178032,4367.94391397878,path,19
MXL,2297.51554930614,3877.936521583,path,19
MXL,2480.30008651379,3593.64113312219,path,19
MXL,2677.62650007666,3530.19100225108,path,19
MXL,2890.65170496777,3864.89456184451,path,19
MXL,3120.62465739484,4628.45063259551,path,19
MXL,3368.8936773686,5762.22052703377,path,19
MXL,3636.91435383608,7087.58179133505,path,19
MXL,3926.25807872646,8354.72601438277,path,19
MXL,4238.6212599439,9833.10238861274,path,19
MXL,4575.83526732301,11478.8074738012,path,19
MXL,4939.87716985929,13123.3420334358,path,19
MXL,5332.88132716654,14611.5794536222,path,19
MXL,5757.15190312144,16067.1572043884,path,19
MXL,6215.17637506201,17435.9126217949,path,19
MXL,6709.64011774384,18634.0176312641,path,19
MXL,7243.44214755908,19680.098387251,path,19
MXL,7819.71211932568,20635.024836151,path,19
MXL,8441.82867529835,21422.2218843823,path,19
MXL,9113.43925398047,21986.3869604432,path,19
MXL,9838.4814748751,22481.5417860785,path,19
MXL,10621.2062245527,22853.5226009376,path,19
MXL,11466.2025793883,22983.268431204,path,19
MXL,12378.4247110887,22963.8616202496,path,19
MXL,13363.2209327549,22915.6374803318,path,19
MXL,14426.3650557772,22843.9738616796,path,19
MXL,15574.0902414044,22614.5922240928,path,19
MXL,16813.1255454593,22156.9020611827,path,19
MXL,18150.7353704587,21672.3845908274,path,19
MXL,19594.7620564456,21245.8952429925,path,19
MXL,21153.6718602391,20811.4242069726,path,19
MXL,22836.6045926787,20435.7242498513,path,19
MXL,24653.4272048815,20140.1691233971,path,19
MXL,26614.791637687,19886.0203532337,path,19
MXL,28732.1972734582,19662.4378962475,path,19
MXL,31018.0583563892,19423.3809373993,path,19
MXL,33485.776776604,19229.288446726,path,19
MXL,36149.8206447722,19182.3452755042,path,19
MXL,39025.8091179252,19191.9814055832,path,19
MXL,42130.6039737982,19211.1623740534,path,19
MXL,45482.408470597,19248.7723393872,path,19
MXL,49100.8740717975,19357.3389612956,path,19
MXL,53007.215661701,19522.5139750559,path,19
MXL,57224.3359272488,19752.9698742665,path,19
MXL,61776.9596353391,20154.2306112383,path,19
MXL,66691.7785929088,20643.2652713878,path,19
MXL,71997.6081396736,21109.3183305415,path,19
MXL,77725.5560910344,21559.6067259986,path,19
MXL,83909.2051216569,22022.6697652945,path,19
MXL,90584.8096590258,22499.0683603543,path,19
MXL,97791.5084413555,22989.3912210045,path,19
