label,x,y,plot_type,plot_num
PUR,0,94667.6410673622,path,22
PUR,50,94667.6410673622,path,22
PUR,53.995582468135,94537.563267011,path,22
PUR,58.3104585214632,94453.0128513823,path,22
PUR,62.9701434370086,94415.5856052269,path,22
PUR,68.0021914596657,94430.2113303039,path,22
PUR,73.4363587394856,94495.5951751105,path,22
PUR,79.3047792895487,94590.8906813718,path,22
PUR,85.6421550049214,94716.2493281496,path,22
PUR,92.4859608663405,94958.5340506222,path,22
PUR,99.8766665420638,95197.7871815185,path,22
PUR,107.857975698288,95268.0790742459,path,22
PUR,116.47708443326,94827.9375965564,path,22
PUR,125.784960363281,93919.5649929926,path,22
PUR,135.836644010932,92766.0069978254,path,22
PUR,146.691574277739,91145.5584762202,path,22
PUR,158.413939925884,88724.5316575056,path,22
PUR,171.073059147405,85809.6102021239,path,22
PUR,184.743789465397,82438.9185155072,path,22
PUR,199.506970391092,78157.9838360452,path,22
PUR,215.449901454399,73480.614116004,path,22
PUR,232.666858434651,68822.6441339369,path,22
PUR,251.259650844202,63799.0218420979,path,22
PUR,271.338223961458,58888.472505662,path,22
PUR,293.021308973363,54660.7277184458,path,22
PUR,316.437125071842,50876.1131810789,path,22
PUR,341.724137655923,47510.1221012587,path,22
PUR,369.031877123054,44925.8849811868,path,22
PUR,398.52182309137,43203.8922510994,path,22
PUR,430.368359281631,41895.375051386,path,22
PUR,464.759804705345,40712.5354906606,path,22
PUR,501.899527256835,39507.2199548381,path,22
PUR,542.007146294287,38468.4952104596,path,22
PUR,585.319831321033,37287.0348221562,path,22
PUR,632.093704446593,35595.8589490851,path,22
PUR,682.605354920699,32771.7961181839,path,22
PUR,737.153474696222,29161.2401897505,path,22
PUR,796.060624692642,25330.8152181436,path,22
PUR,859.675142204531,20741.2013168775,path,22
PUR,928.373200734208,15989.3569333689,path,22
PUR,1002.56103442901,12288.7166496988,path,22
PUR,1082.677340277,9501.8004146116,path,22
PUR,1169.19587226616,7140.62978283076,path,22
PUR,1262.628242847,5826.62928630632,path,22
PUR,1363.52694826484,5680.32734218765,path,22
PUR,1472.48863565117,6082.94398174801,path,22
PUR,1590.15763119388,6819.74040251335,path,22
PUR,1717.22975024927,7831.64371142293,path,22
PUR,1854.45641192638,10202.3604760541,path,22
PUR,2002.64908247465,14119.5228052855,path,22
PUR,2162.68407374989,17715.1997112647,path,22
PUR,2335.50772513369,19486.8240145501,path,22
PUR,2522.14199954844,19679.7388288962,path,22
PUR,2723.6905266593,17473.0869156672,path,22
PUR,2941.3451289982,14196.9317413804,path,22
PUR,3176.39286960138,11064.5761874252,path,22
PUR,3430.22366283515,8670.24534329578,path,22
PUR,3704.33849341526,7160.20054388894,path,22
PUR,4000.35829222181,6532.16375166351,path,22
PUR,4320.033521395,6889.81900049403,path,22
PUR,4665.25452539183,8143.9595294522,path,22
PUR,5038.06270921268,9878.76333127424,path,22
PUR,5440.66260989857,11546.614867809,path,22
PUR,5875.43493268153,13461.2221443413,path,22
PUR,6344.95062887533,15593.6193050808,path,22
PUR,6851.98609875365,17940.93417307,path,22
PUR,7399.53960931534,20580.3343584739,path,22
PUR,7990.84902402035,23216.4444666956,path,22
PUR,8629.41094933813,25567.2841624836,path,22
PUR,9319.00141132827,28099.0813617657,path,22
PUR,10063.6981845208,30406.073182234,path,22
PUR,10867.9049051343,31762.3694327216,path,22
PUR,11736.3771112205,31658.789345018,path,22
PUR,12674.2503637208,30735.7787919724,path,22
PUR,13687.0706147215,29413.8715644047,path,22
PUR,14780.8270024876,28039.5977077048,path,22
PUR,15961.9872672011,26475.2009015522,path,22
PUR,17237.5359968296,24667.2352313297,path,22
PUR,18615.0159292851,23041.1645282763,path,22
PUR,20102.5725551072,21628.9016973289,path,22
PUR,21709.0022844191,20390.8489796202,path,22
PUR,23443.8044629856,19470.2125906617,path,22
PUR,25317.2375449594,18742.439623062,path,22
PUR,27340.3797544844,18220.8545220859,path,22
PUR,29525.1945948678,17794.6733204708,path,22
PUR,31884.6015926983,17570.3824048412,path,22
PUR,34432.5526952434,17604.5266723867,path,22
PUR,37184.1147728883,17711.2771001289,path,22
PUR,40155.5587144817,17936.8703076437,path,22
PUR,43364.4556424366,18477.1702000171,path,22
PUR,46829.7808165393,19056.3801916083,path,22
PUR,50572.0258408827,19544.4829017748,path,22
PUR,54613.3198374406,20040.2899176564,path,22
PUR,58977.5603028231,20600.8446535939,path,22
PUR,63690.5544220097,21411.2001129724,path,22
PUR,68780.1716746972,22215.7436046252,path,22
PUR,74276.5086366718,22560.2872264963,path,22
PUR,80212.0669507311,22524.7013692055,path,22
PUR,86621.9455195552,22361.4131368964,path,22
PUR,93544.0480570287,21984.1306418929,path,22
PUR,101019.307225329,21317.3519193122,path,22
