label,x,y,plot_type,plot_num
IBS,0,251960.975190815,path,13
IBS,50,251960.975190815,path,13
IBS,53.9543628364819,256584.445264128,path,13
IBS,58.2214653818148,260815.219474207,path,13
IBS,62.8260413616422,264494.546084112,path,13
IBS,67.7947806241172,267473.133593045,path,13
IBS,73.1564838442663,270263.036396211,path,13
IBS,78.9422294634955,272795.570816118,path,13
IBS,85.185553831885,274505.788720042,path,13
IBS,91.9226455974436,274785.672719997,path,13
IBS,99.1925554690762,272895.49067145,path,13
IBS,107.037422569128,269251.049901713,path,13
IBS,115.502718687531,264552.695491721,path,13
IBS,124.637511853343,259091.208995817,path,13
IBS,134.494750751432,250842.24454807,path,13
IBS,145.131571632899,240112.939155065,path,13
IBS,156.609629498206,227746.858963345,path,13
IBS,168.995455472665,213629.414119736,path,13
IBS,182.360842445773,195710.77111155,path,13
IBS,196.783261209715,175889.89178251,path,13
IBS,212.346309509104,156042.846146041,path,13
IBS,229.140196604841,136202.906757803,path,13
IBS,247.262266160808,115556.126901956,path,13
IBS,266.81756048422,96516.148990187,path,13
IBS,287.919429390212,80458.3850885276,path,13
IBS,310.690187219846,66731.4739650624,path,13
IBS,335.261821819882,54699.9122727618,path,13
IBS,361.776759593797,45128.2766529475,path,13
IBS,390.388691058608,38162.6640391706,path,13
IBS,421.263461692708,32738.6611548683,path,13
IBS,454.580033238415,28342.0082502572,path,13
IBS,490.531521031309,25163.0375385119,path,13
IBS,529.326313369092,23257.7604419532,path,13
IBS,571.189279408267,21956.7868161897,path,13
IBS,616.363072590045,20955.8682423872,path,13
IBS,665.109537150643,20275.1433450818,path,13
IBS,717.711225868607,19927.0477989606,path,13
IBS,774.473037846621,19762.7533119846,path,13
IBS,835.72398582098,19649.2795683906,path,13
IBS,901.81910324272,19484.2690325883,path,13
IBS,973.14150218457,19059.840364084,path,13
IBS,1050.10459400211,17893.3561994355,path,13
IBS,1133.15448562092,16304.2696767678,path,13
IBS,1222.77256533957,14662.2947836173,path,13
IBS,1319.47829313654,12698.9096585713,path,13
IBS,1423.83221165501,10223.4197893169,path,13
IBS,1536.4391953181,7889.62443883501,path,13
IBS,1657.9519564077,5978.85509538188,path,13
IBS,1789.07482842952,4557.77068916966,path,13
IBS,1930.56784869406,3580.3942005509,path,13
IBS,2083.25116377771,2969.09664533161,path,13
IBS,2248.00978339972,2662.58894113591,path,13
IBS,2425.79871027019,2649.19944830579,path,13
IBS,2617.64847564376,2964.6801238562,path,13
IBS,2824.67111266494,3599.38593852868,path,13
IBS,3048.06660212907,4544.83721501555,path,13
IBS,3289.12982802069,5721.36357473945,path,13
IBS,3549.25808314647,6903.53398892932,path,13
IBS,3829.95916836802,8235.56472513667,path,13
IBS,4132.86013238077,9808.86878202682,path,13
IBS,4459.71670269806,11485.9773804761,path,13
IBS,4812.4234625058,13021.485217948,path,13
IBS,5193.02483237673,14319.1313337318,path,13
IBS,5603.7269204983,15508.9473173747,path,13
IBS,6046.91031010253,16630.5859257745,path,13
IBS,6525.1438582187,17745.0799121816,path,13
IBS,7041.19958573147,18859.398345705,path,13
IBS,7598.06874505284,19927.6085217255,path,13
IBS,8198.97915854228,20900.082175311,path,13
IBS,8847.41392817486,21803.9867448573,path,13
IBS,9547.1316249058,22682.5669709927,path,13
IBS,10302.1880747564,23390.0089550766,path,13
IBS,11116.9598679017,23792.8598911608,path,13
IBS,11996.1697270275,24083.8567548321,path,13
IBS,12944.9138820012,24299.6939045637,path,13
IBS,13968.6916095301,24397.9055054575,path,13
IBS,15073.4371090302,24355.2734216673,path,13
IBS,16265.5538994701,24209.3635359414,path,13
IBS,17551.9519365673,24000.0847689591,path,13
IBS,18940.0876654808,23753.3326856564,path,13
IBS,20438.0072411626,23354.3281992258,path,13
IBS,22054.3931668866,22847.9233262421,path,13
IBS,23798.6146212925,22331.842386864,path,13
IBS,25680.7817656564,21818.054667131,path,13
IBS,27711.8043461747,21277.1869706224,path,13
IBS,29903.4549309421,20741.9221938028,path,13
IBS,32268.4371481687,20212.9580219026,path,13
IBS,34820.4593211702,19690.9080328741,path,13
IBS,37574.3139269475,19215.290549084,path,13
IBS,40545.963338928,18695.2597717128,path,13
IBS,43752.6323508643,18294.4569186105,path,13
IBS,47212.9080181945,18239.4526939577,path,13
IBS,50946.8473955824,18291.4782952666,path,13
IBS,54976.0937951225,18380.1634025435,path,13
IBS,59324.00223909,18577.564536929,path,13
IBS,64015.7748344026,18976.8290822783,path,13
IBS,69078.6068534777,19525.7555191003,path,13
IBS,74541.8443682244,20344.5275577308,path,13
IBS,80437.1543508749,21629.7055967066,path,13
IBS,86798.7082276241,23375.4402033631,path,13
IBS,93663.3799490233,25579.840503115,path,13
