label,x,y,plot_type,plot_num
PEL,0,254186.780786629,path,20
PEL,50,254186.780786629,path,20
PEL,53.954928276153,255634.009139477,path,20
PEL,58.2226857056963,256956.719823735,path,20
PEL,62.8280166259169,258123.306238651,path,20
PEL,67.7976226156859,259116.90451124,path,20
PEL,73.1603173104604,260120.159418729,path,20
PEL,78.9471934629296,261013.074024081,path,20
PEL,85.1918032179189,261554.829715018,path,20
PEL,91.9303526467791,261509.020930775,path,20
PEL,99.2019116691684,260829.458004061,path,20
PEL,107.048640579345,259683.004232439,path,20
PEL,115.516034490365,258246.767624735,path,20
PEL,124.653187113465,256222.547177396,path,20
PEL,134.513075402018,252967.485149839,path,20
PEL,145.152866710412,248715.484583686,path,20
PEL,156.634250248766,243700.135625291,path,20
PEL,169.023794755223,236713.452416131,path,20
PEL,182.393334459626,227576.985695974,path,20
PEL,196.82038557635,217200.547504981,path,20
PEL,212.388595741135,206187.367269956,path,20
PEL,229.188228997715,193413.439303254,path,20
PEL,247.316689146205,179486.403495918,path,20
PEL,266.879084487583,165367.991276891,path,20
PEL,287.988837238658,151427.52114221,path,20
PEL,310.76834115089,137161.724394728,path,20
PEL,335.349671145906,123172.654457562,path,20
PEL,361.875349082177,109970.304506972,path,20
PEL,390.499170092734,97675.1952263487,path,20
PEL,421.387094285015,86096.5701636795,path,20
PEL,454.71820897289,75217.4231427912,path,20
PEL,490.685767019861,65048.500339181,path,20
PEL,529.498307313714,55648.7964108814,path,20
PEL,571.380863869118,47010.7187991153,path,20
PEL,616.576270568491,39127.0801455621,path,20
PEL,665.346569106018,31943.1550187695,path,20
PEL,717.974528297993,25352.6057545116,path,20
PEL,774.76528356846,19758.4580848001,path,20
PEL,836.048106115792,15311.2469428218,path,20
PEL,902.178312017822,11731.681370891,path,20
PEL,973.539322344448,8785.58657727722,path,20
PEL,1050.54488622218,6678.69573488786,path,20
PEL,1133.64147973995,5358.96662817895,path,20
PEL,1223.31089460482,4445.06419424902,path,20
PEL,1320.07303155679,3806.75385395328,path,20
PEL,1424.48891473861,3522.65072332695,path,20
PEL,1537.16394449793,3396.82545174134,path,20
PEL,1658.75140748149,3292.94543010452,path,20
PEL,1789.95626437263,3209.48297849253,path,20
PEL,1931.53923723352,3145.259218125,path,20
PEL,2084.3212201502,3099.41848630938,path,20
PEL,2249.18803875335,3071.41136005005,path,20
PEL,2427.09558621036,3060.98590229711,path,20
PEL,2619.07536546696,3248.67817043588,path,20
PEL,2826.24046987218,3830.6617016224,path,20
PEL,3049.79203686228,4708.94790240685,path,20
PEL,3291.02621212174,5658.67904028782,path,20
PEL,3551.34166459936,6608.163518795,path,20
PEL,3832.24769595145,7686.18320956291,path,20
PEL,4135.37299143026,8758.19821877206,path,20
PEL,4462.4750629552,9719.06312868493,path,20
PEL,4815.45043911738,10676.0933061484,path,20
PEL,5196.34566119895,11814.0478469338,path,20
PEL,5607.36914896177,13177.3098927871,path,20
PEL,6050.90400500291,14694.1650346942,path,20
PEL,6529.52183191638,16306.9705137551,path,20
PEL,7045.99764237247,18134.6619119406,path,20
PEL,7603.32594856299,19960.3727387989,path,20
PEL,8204.73812429859,21447.4805010623,path,20
PEL,8853.72114042297,22850.5953004867,path,20
PEL,9554.03778217162,24094.8615077154,path,20
PEL,10309.7484656945,24848.6663009517,path,20
PEL,11125.2347802345,25003.926860136,path,20
PEL,12005.2248924583,25090.1310017601,path,20
PEL,12954.8209602335,25145.8661265126,path,20
PEL,13979.5287147961,25168.8735157101,path,20
PEL,15085.2893828248,24997.6278271465,path,20
PEL,16278.5141335065,24470.0568660349,path,20
PEL,17566.1212503138,23815.9360431344,path,20
PEL,18955.5762430177,23255.4543924796,path,20
PEL,20454.9351325034,22858.1565121258,path,20
PEL,22072.8911593517,22501.3110248683,path,20
PEL,23818.825187003,22151.7796625968,path,20
PEL,25702.8600917395,21779.2543187031,path,20
PEL,27735.919454836,21373.5084164397,path,20
PEL,29929.7908971767,20955.6549668043,path,20
PEL,32297.1944235485,20547.5679668479,path,20
PEL,34851.8561728706,20129.4922020939,path,20
PEL,37608.5880019606,19662.3818942059,path,20
PEL,40583.3733642635,19315.3220263804,path,20
PEL,43793.4599814635,19222.6270806907,path,20
PEL,47257.4598452888,19195.6112113379,path,20
PEL,50995.4571293147,19180.3954140655,path,20
PEL,55029.1246364362,19204.7435669039,path,20
PEL,59381.849457168,19517.474376345,path,20
PEL,64078.8685673364,20020.5918440504,path,20
PEL,69147.4151513533,20502.365943153,path,20
PEL,74616.8764994529,20921.7501120692,path,20
PEL,80518.9643943709,21352.5871524751,path,20
PEL,86887.898975368,21795.354473702,path,20
PEL,93760.6071456322,22250.5519821873,path,20
