label,x,y,plot_type,plot_num
YRI,0,101322.834693396,path,25
YRI,50,101322.834693396,path,25
YRI,53.9902653583846,102084.572417597,path,25
YRI,58.2989750693756,102784.368633961,path,25
YRI,62.9515426823487,103405.163384654,path,25
YRI,67.9754098827935,103929.706630798,path,25
YRI,73.4002083483396,104427.00486604,path,25
YRI,79.2579345217514,104904.815872059,path,25
YRI,85.5831383317365,105262.107728789,path,25
YRI,92.4131269746757,105396.44025178,path,25
YRI,99.7881849592166,104949.250457259,path,25
YRI,107.751811711593,103825.364348328,path,25
YRI,116.350978143112,102263.47817546,path,25
YRI,125.636403693085,100495.462340119,path,25
YRI,135.662855481255,98090.5672514496,path,25
YRI,146.489471334183,94764.1264973267,path,25
YRI,158.18010859084,90786.7938849065,path,25
YRI,170.803720744751,86411.3974827499,path,25
YRI,184.43476414417,81042.0882133857,path,25
YRI,199.153637149096,74660.3748820477,path,25
YRI,215.047154335343,67965.7826754771,path,25
YRI,232.209058542613,61496.2020438285,path,25
YRI,250.740573786726,54780.6980452955,path,25
YRI,270.751002297179,48032.0749072797,path,25
YRI,292.358369201466,42000.2197577548,path,25
YRI,315.690118658634,37102.1556391454,path,25
YRI,340.883865547991,32819.3013896213,path,25
YRI,368.088207146559,29050.8134362325,path,25
YRI,397.463599582695,26121.0007291895,path,25
YRI,429.183304235368,24209.8520116854,path,25
YRI,463.434409661116,22799.749002627,path,25
YRI,500.418935076199,21631.733069461,path,25
YRI,540.355021902484,20860.767432759,path,25
YRI,583.478220405016,20632.1257571491,path,25
YRI,630.042879010097,21139.8668297389,path,25
YRI,680.323644498314,22209.7934374399,path,25
YRI,734.617081920945,23502.7915770981,path,25
YRI,793.243423794279,24618.9504632373,path,25
YRI,856.548458888932,25749.833232356,path,25
YRI,924.905571754576,26943.5635801303,path,25
YRI,998.717945009559,27867.2657879365,path,25
YRI,1078.42093738493,28161.9297854673,path,25
YRI,1164.48465154901,28112.5855145673,path,25
YRI,1257.41670685794,27999.5715820396,path,25
YRI,1357.76523338652,27836.7181836446,path,25
YRI,1466.12210489854,27628.8740976829,path,25
YRI,1583.12642982531,27118.2814456131,path,25
YRI,1709.46832084281,26442.7535433362,path,25
YRI,1845.89296528111,25915.5807419414,path,25
YRI,1993.20502037405,25452.3131171362,path,25
YRI,2152.27335927319,24984.8029303027,path,25
YRI,2324.03619581882,24520.8586750368,path,25
YRI,2509.50661829498,24067.7344791494,path,25
YRI,2709.77856480736,23632.151184051,path,25
YRI,2926.03327552824,23220.3373303909,path,25
YRI,3159.54625986465,22838.0875022094,path,25
YRI,3411.69481964368,22490.8358785083,path,25
YRI,3683.96617268777,22183.7433562753,path,25
YRI,3977.9662246945,21921.7972238696,path,25
YRI,4295.42904115895,21709.923068138,path,25
YRI,4638.22707520566,21553.1093924332,path,25
YRI,5008.38221165594,21456.5463168269,path,25
YRI,5408.07769247035,21427.3539922054,path,25
YRI,5839.67099390468,21952.9861519958,path,25
YRI,6305.7077313315,23266.7264541644,path,25
YRI,6808.9366737401,25163.5126241762,path,25
YRI,7352.32595647329,27395.4996740324,path,25
YRI,7939.08058782662,29616.7122747539,path,25
YRI,8572.66135276719,31363.3037884709,path,25
YRI,9256.80522526936,32093.1082312073,path,25
YRI,9995.54740966348,32039.1888286587,path,25
YRI,10793.2451410009,31879.6782711465,path,25
YRI,11654.6033848147,31631.2165856909,path,25
YRI,12584.7025878574,31310.2931634805,path,25
YRI,13589.0286434954,30933.3793859172,path,25
YRI,14673.5052485001,30200.7348634661,path,25
YRI,15844.5288420834,29016.4659429797,path,25
YRI,17109.0063332532,27686.1741171746,path,25
YRI,18474.3958390124,26411.8739093056,path,25
YRI,19948.7506736823,25028.2608911422,path,25
YRI,21540.7668488072,23661.9055431745,path,25
YRI,23259.8343638039,22386.0686147765,path,25
YRI,25116.0925898769,21185.5378669283,path,25
YRI,27120.4900738642,20122.1010518257,path,25
YRI,29284.8491147473,19198.7169835679,path,25
YRI,31621.9354937092,18465.0543122306,path,25
YRI,34145.5337690215,17895.0816837906,path,25
YRI,36870.5285798631,17459.7667037332,path,25
YRI,39812.9924386142,17155.0788807701,path,25
YRI,42990.2805294428,17006.1632446873,path,25
YRI,46421.1330723202,17055.2651918293,path,25
YRI,50125.785856229,17154.0543686776,path,25
YRI,54126.0895935072,17339.6557522013,path,25
YRI,58445.638799303,17596.9970267491,path,25
YRI,63109.9109562933,17932.3582784031,path,25
YRI,68146.416785486,18211.459427227,path,25
YRI,73584.8625094291,18463.3563012751,path,25
YRI,79457.3250648865,18829.1800986813,path,25
YRI,85798.4412984129,19418.0098553114,path,25
YRI,92645.6122607418,20227.7095873812,path,25
YRI,100039.223804949,21240.9724767132,path,25
