label,x,y,plot_type,plot_num
JPT,0,108445.108464803,path,15
JPT,50,108445.108464803,path,15
JPT,53.9686524107562,109520.162009138,path,15
JPT,58.2523088606605,110303.775148018,path,15
JPT,62.8759721805,110792.85343426,path,15
JPT,67.8666297519557,110986.734793661,path,15
JPT,73.2534110274557,110852.673436587,path,15
JPT,79.0677575528603,110373.912116992,path,15
JPT,85.3436064853652,109627.497935336,path,15
JPT,92.1175886777807,108692.359848902,path,15
JPT,99.4292424853632,107384.098235466,path,15
JPT,107.321244543147,105059.213997037,path,15
JPT,115.839658860778,101927.627556398,path,15
JPT,125.034205688758,98256.9724330375,path,15
JPT,134.958551725431,94071.1250051032,path,15
JPT,145.670623358577,88493.4007438139,path,15
JPT,157.232944769945,81887.5983645038,path,15
JPT,169.713002876176,74775.118785401,path,15
JPT,183.1836412362,67450.395695401,path,15
JPT,197.723485224263,59046.1549837735,path,15
JPT,213.417400950231,50380.4406866041,path,15
JPT,230.3569906058,42377.8727063624,path,15
JPT,248.641127127846,35504.7665070834,path,15
JPT,268.376531299627,29035.6390803663,path,15
JPT,289.67839465828,23344.0843364191,path,15
JPT,312.671051844372,18923.5058346324,path,15
JPT,337.488706317889,15861.4746299979,path,15
JPT,364.276213676519,13448.8770145356,path,15
JPT,393.189927148288,11434.5556713849,path,15
JPT,424.39861019353,10077.1260004313,path,15
JPT,458.084421542853,9515.49802157407,path,15
JPT,494.443978420572,9562.3810049636,path,15
JPT,533.689504159426,9730.4945099097,path,15
JPT,576.050066904978,9982.11319512557,path,15
JPT,621.772916639753,10283.989985848,path,15
JPT,671.124928331058,10735.538688659,path,15
JPT,724.394159625852,11551.2171121777,path,15
JPT,781.891532184589,12465.9232338729,path,15
JPT,843.952646467674,13102.4416274066,path,15
JPT,910.939740567034,12849.9226203379,path,15
JPT,983.243804516135,11269.1305871283,path,15
JPT,1061.28686241922,9023.94672029097,path,15
JPT,1145.5244357201,6806.02747636797,path,15
JPT,1236.44820198811,4987.20007095879,path,15
JPT,1334.58886474002,3662.35681652894,path,15
JPT,1440.51925104839,2780.22626032499,path,15
JPT,1554.85765501667,2250.55745020693,path,15
JPT,1678.27144663597,2003.85085927492,path,15
JPT,1811.48096708787,2005.8573149606,path,15
JPT,1955.26373322932,2174.3386675133,path,15
JPT,2110.45897580021,2465.23083091288,path,15
JPT,2277.97253784245,2833.60832675435,path,15
JPT,2458.78216192134,3243.55904873914,path,15
JPT,2653.94319701002,3800.11616897898,path,15
JPT,2864.59475834649,4517.10816125048,path,15
JPT,3091.96637621752,5375.94092641907,path,15
JPT,3337.38517247658,6358.36928931841,path,15
JPT,3602.283606684,7578.14753151495,path,15
JPT,3888.20783708189,9032.64748286147,path,15
JPT,4196.82674520501,10653.1798950296,path,15
JPT,4529.9416768027,12300.7941501463,path,15
JPT,4889.49695592726,13941.3317588737,path,15
JPT,5277.59123355778,15707.1845752428,path,15
JPT,5696.48973699868,17492.8962245795,path,15
JPT,6148.63749155044,19144.5054757245,path,15
JPT,6636.67359162459,20469.8112479441,path,15
JPT,7163.44660460065,21617.4044766731,path,15
JPT,7732.0311973341,22713.4368037874,path,15
JPT,8345.74608236094,23587.2741790294,path,15
JPT,9008.17338854737,24049.9545502558,path,15
JPT,9723.17956924673,24064.359910534,path,15
JPT,10494.9379700009,23989.1599063425,path,15
JPT,11327.9531875085,23862.505846824,path,15
JPT,12227.0873620393,23695.6529351551,path,15
JPT,13197.588556757,23317.2976613147,path,15
JPT,14245.1213895958,22601.3853203932,path,15
JPT,15375.8000964825,21806.7509276138,path,15
JPT,16596.2242188867,21120.7529540573,path,15
JPT,17913.5171240014,20440.5594741872,path,15
JPT,19335.3675823873,19796.116723764,path,15
JPT,20870.0746457613,19202.5950261178,path,15
JPT,22526.5960868725,18570.020672713,path,15
JPT,24314.6006841985,18162.0065335005,path,15
JPT,26244.5246566369,18159.7845752296,path,15
JPT,28327.6325775911,18311.1995623361,path,15
JPT,30576.0831239926,18529.3088968435,path,15
JPT,33003.0000440229,18825.6867667482,path,15
JPT,35622.5487577609,19277.5270066724,path,15
JPT,38450.0190378563,19769.6238168749,path,15
JPT,41501.9142528205,20201.3987206703,path,15
JPT,44796.0476938296,20620.0613509864,path,15
JPT,48351.646547279,21035.0090922775,path,15
JPT,52189.4641199568,21449.2343049044,path,15
JPT,56331.9009718717,21950.5654576317,path,15
JPT,60803.1356637617,22467.9056706361,path,15
JPT,65629.2658824322,22831.7911778076,path,15
JPT,70838.4607676418,22867.1921959764,path,15
JPT,76461.125329637,22501.4639643234,path,15
JPT,82530.0779170089,21789.7541894783,path,15
JPT,89080.7417707137,20805.2108878252,path,15
JPT,96151.3517823196,19624.7783172752,path,15
