label,x,y,plot_type,plot_num
ASW,0,82509.1110549868,path,1
ASW,50,82509.1110549868,path,1
ASW,53.9625148837122,82209.8948677024,path,1
ASW,58.2390602514972,81937.1594965925,path,1
ASW,62.8545231126965,81695.5008755889,path,1
ASW,67.8357627795503,81484.948219644,path,1
ASW,73.211767172789,81279.6349968597,path,1
ASW,79.01382151449,81102.3689212127,path,1
ASW,85.2756903898929,80986.8731467347,path,1
ASW,92.0338142376685,80940.4533637185,path,1
ASW,99.3275214120998,80915.4586049373,path,1
ASW,107.199257051254,80889.5135235854,path,1
ASW,115.694830083023,80839.592759201,path,1
ASW,124.863679806474,80712.0197342872,path,1
ASW,134.759163599838,80506.6362655243,path,1
ASW,145.438867429457,80246.9982799994,path,1
ASW,156.964940966647,79919.3871609362,path,1
ASW,169.404459262674,79432.7041974117,path,1
ASW,182.829813086585,78840.369636682,path,1
ASW,197.319130197423,78207.3435389392,path,1
ASW,212.956730002391,77492.5704178356,path,1
ASW,229.833614246815,76683.3365113027,path,1
ASW,248.047996591422,75857.3340149955,path,1
ASW,267.705874158792,75077.3421633263,path,1
ASW,288.92164437502,74310.0022127503,path,1
ASW,311.818770696272,73554.5730417895,path,1
ASW,336.530501094368,72823.7575567644,path,1
ASW,363.200643482559,72165.7242744402,path,1
ASW,391.984402594029,71569.1805199194,path,1
ASW,423.049283183266,70907.9871666621,path,1
ASW,456.576064806415,70062.149447998,path,1
ASW,492.759853853259,68981.0943308764,path,1
ASW,531.811218953046,67631.1027925231,path,1
ASW,573.957416361577,65973.0033679637,path,1
ASW,619.443712460572,63813.956003004,path,1
ASW,668.534811065511,60804.2055214317,path,1
ASW,721.516393848047,57239.659512954,path,1
ASW,778.696782837351,53419.3877607541,path,1
ASW,840.408734675187,48866.0330046481,path,1
ASW,907.01137706623,43823.885937787,path,1
ASW,978.892298692654,39053.6604365891,path,1
ASW,1056.46980475507,34858.8434182272,path,1
ASW,1140.19535126576,30693.1731659435,path,1
ASW,1230.55617226036,27161.4003901261,path,1
ASW,1328.07811521687,24757.7161703969,path,1
ASW,1433.32870118246,23199.9347492528,path,1
ASW,1546.9204274162,21905.6445010137,path,1
ASW,1669.51433176731,21089.5159507797,path,1
ASW,1801.82383953128,21139.2546278779,path,1
ASW,1944.61891517069,24261.3587252971,path,1
ASW,2098.73054306093,29559.8284752248,path,1
ASW,2265.05556333653,33713.0754950526,path,1
ASW,2444.56189097965,33406.2197336625,path,1
ASW,2638.2941485229,32578.7303865283,path,1
ASW,2847.37974514556,31705.9397540247,path,1
ASW,3073.03543753995,30815.5109157991,path,1
ASW,3316.5744107285,29932.50054683,path,1
ASW,3579.41392003751,29079.3118698485,path,1
ASW,3863.08353869981,28275.8303108716,path,1
ASW,4169.23405908224,27539.7085204769,path,1
ASW,4499.6470993381,26886.7716678144,path,1
ASW,4856.2454713897,26331.5207067857,path,1
ASW,5241.10437057653,25887.7199715202,path,1
ASW,5656.46345208649,25569.0655923126,path,1
ASW,6104.73986444783,25389.9427939159,path,1
ASW,6588.54231592914,25355.793859116,path,1
ASW,7110.68625570587,25355.7949994545,path,1
ASW,7674.21025813872,25355.7975696645,path,1
ASW,8282.39370551095,25355.8016747435,path,1
ASW,8938.77587212797,25355.8074196896,path,1
ASW,9647.17652083745,25355.814909501,path,1
ASW,10411.7181318298,25506.7616309101,path,1
ASW,11236.8498930776,25929.9286404181,path,1
ASW,12127.3735920248,26429.9387137977,path,1
ASW,13088.4715591996,26797.3594922032,path,1
ASW,14125.736826367,27066.452587575,path,1
ASW,15245.2056747246,27306.078558705,path,1
ASW,16453.3927625516,27448.2429645889,path,1
ASW,17757.3290367351,26960.9431434829,path,1
ASW,19164.6026487958,24803.5257627898,path,1
ASW,20683.4031135214,22563.1911770378,path,1
ASW,22322.5689671844,21003.304957131,path,1
ASW,24091.6392026876,19680.36938027,path,1
ASW,26000.9087809611,18767.4477616862,path,1
ASW,28061.4885416531,18080.5840537025,path,1
ASW,30285.3698617615,17372.6480172158,path,1
ASW,32685.4944384806,16876.9021414936,path,1
ASW,35275.82960236,18336.0583207212,path,1
ASW,38071.4495990529,21434.9646660712,path,1
ASW,41088.6233126679,25657.7471631261,path,1
ASW,44344.9089412217,30340.6285921854,path,1
ASW,47859.2561751507,31008.0806109869,path,1
ASW,51652.1164734993,24440.6675765162,path,1
ASW,55745.5620795288,19374.3208072105,path,1
ASW,60163.4144683495,16397.7992802559,path,1
ASW,64931.3829740651,15612.0653786434,path,1
ASW,70077.2144031601,15387.6660907462,path,1
ASW,75630.8545047923,15367.7052229148,path,1
ASW,81624.6222376545,15250.3044696858,path,1
ASW,88093.3978475363,14544.1380196955,path,1
ASW,95074.8258500891,13482.9760443058,path,1
